duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,monthly_burden,is_overdrawn,no_checking,is_large_loan,is_long_duration,is_young_borrower,savings_risk_score,employment_score,debt_burden_index,purpose_risk,has_multiple_credits,has_guarantor,checking_status_lt0,checking_status_gte200,checking_status_no_checking,credit_history_critical_other_existing_credit,credit_history_delayed_previously,credit_history_existing_paid,credit_history_no_credits_all_paid,purpose_domestic_appliance,purpose_education,purpose_furniture_equipment,purpose_new_car,purpose_other,purpose_radio_tv,purpose_repairs,purpose_retraining,purpose_used_car,savings_status_500_to_1000,savings_status_lt100,savings_status_gte1000,savings_status_no_known_savings,employment_4_to_7,employment_lt1,employment_gte7,employment_unemployed,personal_status_male_div_sep,personal_status_male_mar_wid,personal_status_male_single,other_parties_guarantor,other_parties_none,property_magnitude_life_insurance,property_magnitude_no_known_property,property_magnitude_real_estate,other_payment_plans_none,other_payment_plans_stores,housing_own,housing_rent,job_skilled,job_unemp_unskilled_non_res,job_unskilled_resident,own_telephone_yes,foreign_worker_yes,target
36,4454,4,4,34,2,1,123.72222222222223,0,1,1,1,0,3,2,178.16,1,1,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
24,4736,2,4,25,1,1,197.33333333333334,0,0,1,0,0,3,1,94.72,1,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,1
30,2991,2,4,25,1,1,99.7,0,0,0,1,0,4,4,59.82,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
11,2142,1,2,28,1,1,194.72727272727272,0,1,0,0,0,0,4,21.42,2,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,0
24,3161,4,2,31,1,1,131.70833333333334,1,0,0,0,0,3,2,126.44,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,1
48,18424,1,2,32,1,1,383.8333333333333,0,0,1,1,0,3,2,184.24,3,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1
10,2848,1,2,32,1,2,284.8,0,1,0,0,0,2,2,28.48,1,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,0
6,14896,1,4,68,1,1,2482.6666666666665,1,0,1,0,0,3,4,148.96,1,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,1
24,2359,1,1,33,1,1,98.29166666666667,1,0,0,0,0,2,0,23.59,1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,1
24,3345,4,2,39,1,1,139.375,1,0,0,0,0,3,4,133.8,1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,True,1
18,1817,4,2,28,2,1,100.94444444444444,0,1,0,0,0,3,2,72.68,1,1,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
48,12749,4,1,37,1,1,265.6041666666667,0,1,1,1,0,1,3,509.96,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,0
9,1366,3,4,22,1,1,151.77777777777777,1,0,0,0,1,3,1,40.98,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,1
12,2002,3,4,30,1,2,166.83333333333334,0,0,0,0,0,3,3,60.06,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,0
24,6872,2,1,55,1,1,286.3333333333333,1,0,1,0,0,3,1,137.44,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,1
12,697,4,2,46,2,1,58.083333333333336,1,0,0,0,0,3,1,27.88,1,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,1
18,1049,4,4,21,1,1,58.27777777777778,1,0,0,0,1,3,1,41.96,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,0
48,10297,4,4,39,3,2,214.52083333333334,1,0,1,1,0,3,3,411.88,1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,1
30,1867,4,4,58,1,1,62.233333333333334,0,1,0,1,0,4,4,74.68,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
12,1344,4,2,43,2,2,112.0,1,0,0,0,0,3,2,53.76,1,1,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,0
24,1747,4,1,24,1,1,72.79166666666667,1,0,0,0,1,3,1,69.88,1,0,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,0
9,1670,4,2,22,1,1,185.55555555555554,0,0,0,0,1,3,1,66.8,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,1
9,1224,3,1,30,2,1,136.0,0,1,0,0,0,3,2,36.72,1,1,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
12,522,4,4,42,2,2,43.5,0,1,0,0,0,1,4,20.88,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,0
12,1498,4,1,23,1,1,124.83333333333333,1,0,0,0,1,3,2,59.92,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,0
30,1919,4,3,30,2,1,63.96666666666667,0,0,0,1,0,2,1,76.76,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,1
9,745,3,2,28,1,1,82.77777777777777,0,0,0,0,0,3,2,22.35,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,1
6,2063,4,3,30,1,1,343.8333333333333,0,0,0,0,0,3,1,82.52,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,0
60,6288,4,4,42,1,1,104.8,0,0,1,1,0,3,2,251.52,2,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,1
24,6842,2,4,46,2,2,285.0833333333333,0,1,1,0,0,4,2,136.84,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,0
12,3527,2,3,45,1,2,293.9166666666667,0,1,0,0,0,4,1,70.54,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,0
10,1546,3,2,31,1,2,154.6,0,1,0,0,0,3,2,46.38,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,0
24,929,4,2,31,1,1,38.708333333333336,0,1,0,0,0,4,3,37.16,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,0
4,1455,2,1,42,3,2,363.75,0,1,0,0,0,3,3,29.1,1,1,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,0
15,1845,4,1,46,1,1,123.0,1,0,0,0,0,3,1,73.8,1,0,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,0
48,8358,1,1,30,2,1,174.125,0,0,1,1,0,1,1,83.58,1,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
24,3349,4,4,30,1,2,139.54166666666666,1,0,0,0,0,1,1,133.96,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,1
12,2859,4,4,38,1,1,238.25,0,1,0,0,0,4,0,114.36,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0
18,1533,4,1,43,1,2,85.16666666666667,0,1,0,0,0,3,1,61.32,1,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,1
24,3621,2,4,31,2,1,150.875,0,1,0,0,0,2,4,72.42,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,1
18,3590,3,3,40,3,2,199.44444444444446,0,0,0,0,0,3,0,107.7,2,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,0
36,2145,2,1,24,2,1,59.583333333333336,1,0,0,1,1,3,3,42.9,2,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,1
24,4113,3,4,28,1,1,171.375,0,0,1,0,0,1,1,123.39,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,1
36,10974,4,2,26,2,1,304.8333333333333,0,1,1,1,0,3,0,438.96,1,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,1
12,1893,4,4,29,1,1,157.75,1,0,0,0,0,3,2,75.72,1,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,0
24,1231,4,4,57,2,1,51.291666666666664,1,0,0,0,0,0,4,49.24,1,1,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,0
30,3656,4,4,49,2,1,121.86666666666666,0,0,0,1,0,4,4,146.24,1,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,True,0
9,1154,2,4,37,3,1,128.22222222222223,0,0,0,0,0,3,4,23.08,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,0
28,4006,3,2,45,1,1,143.07142857142858,1,0,1,1,0,3,2,120.18,1,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,1
